City,hotel_name,hotel_url,hotel_rating,hotel_description,hotel_address
Bormes les Mimosas,Joli studio très clair à proximité mer pour 3 personnes,https://www.booking.com/hotel/fr/joli-studio-tres-clair-a-proximite-mer.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=414f691d213101cc&srepoch=1690124220&all_sr_blocks=930998601_365118471_3_0_0&highlighted_blocks=930998601_365118471_3_0_0&matching_block_id=930998601_365118471_3_0_0&sr_pri_blocks=930998601_365118471_3_0_0__55605&from=searchresults#hotelTmpl,"8,0","Le Joli studio très clair à proximité mer pour 3 personnes est situé à La Londe-les-Maures, à 1,4 km de la plage de Tamaris, à 1,7 km de celle de Miramar et à 1,9 km de celle de l'Argentière. Cet appartement se trouve à 12 km du centre d'art Villa Noailles et à 15 km de La Favière.

Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une baignoire ou d'une douche. Il dispose également d'une télévision à écran plat.

La gare de Toulon et le Zénith Oméga Toulon se trouvent à 30 km. L'aéroport le plus proche, celui de Toulon-Hyères, est situé à 11 km. 





L'établissement Joli studio très clair à proximité mer pour 3 personnes accueille des clients Booking.com depuis le 5 déc. 2022.



En voir plus","
Résidence Fuschia 4 268 Rue Marco Polo, 83250 La Londe-les-Maures, France
"
Cassis,"Appartement de charme, La Ciotat",https://www.booking.com/hotel/fr/appartement-de-charme-la-ciotat.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=e79b691d9cf50082&srepoch=1690124220&all_sr_blocks=1047850301_377068682_4_0_0&highlighted_blocks=1047850301_377068682_4_0_0&matching_block_id=1047850301_377068682_4_0_0&sr_pri_blocks=1047850301_377068682_4_0_0__60000&from=searchresults#hotelTmpl,,"L'Appartement de charme, La Ciotat est situé à La Ciotat, à 1,4 km de la calanque du Grand Mugel, à 2 km de Cyrnos et à 24 km du circuit Paul Ricard. Vous séjournerez à moins de 1 km des Capucins et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.

Cet appartement 1 chambre comprend un salon avec une télévision à écran plat et une cuisine entièrement équipée.

La station de métro La Timone et Castellane se trouvent à 31 km. L'aéroport de Marseille-Provence, le plus proche, est implanté à 55 km. 






En voir plus","
12 Rue des Frères Romana, 13600 La Ciotat, France
"
Annecy,Bagatelle 3 min du Lac,https://www.booking.com/hotel/fr/bagatelle-3-min-du-lac.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=14f2691d707f055b&srepoch=1690124220&all_sr_blocks=990841502_371999650_2_0_0&highlighted_blocks=990841502_371999650_2_0_0&matching_block_id=990841502_371999650_2_0_0&sr_pri_blocks=990841502_371999650_2_0_0__49753&from=searchresults#hotelTmpl,"2,3","Situé à Annecy, à 32 km de Rochexpo, à 38 km du lac du Bourget et du stade de Genève, le Bagatelle 3 min du Lac propose un hébergement avec un balcon et une connexion Wi-Fi gratuite. Cet appartement se trouve à 41 km du jet d'eau et à 42 km de la gare de Cornavin.

Cet appartement dispose d'une télévision. La cuisine est équipée d'un réfrigérateur, d'un four, d'un micro-ondes, d'une machine à café et d'une bouilloire.

Vous séjournerez à 42 km de la cathédrale Saint-Pierre et à 43 km de l'Office des Nations Unies à Genève. L'aéroport international de Genève, le plus proche, est implanté à 42 km. 





L'établissement Bagatelle 3 min du Lac accueille des clients Booking.com depuis le 15 avr. 2023.



En voir plus","
36 Avenue des Barattes, gauche, 74000 Annecy, France
"
Montauban,L'Ostalas,https://www.booking.com/hotel/fr/l-39-ostalas.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=5252691d3c760331&srepoch=1690124221&all_sr_blocks=631051202_264981430_0_41_0&highlighted_blocks=631051202_264981430_0_41_0&matching_block_id=631051202_264981430_0_41_0&sr_pri_blocks=631051202_264981430_0_41_0__152500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,10,"Situé à Lafrançaise, à 10 km du parcours de golf des Aiguillons, l'établissement L'Ostalas propose une piscine extérieure, un parking privé gratuit, une salle de sport et un jardin. Il se trouve à environ 15 km de la gare de Montauban et à 25 km du parcours de golf de Roucous. Le restaurant sur place sert des plats français, grecs, indiens et méditerranéens.

Toutes les chambres comprennent une armoire, du linge de lit et une terrasse avec vue sur le jardin. La salle de bains privative est pourvue d'une douche, d'articles de toilette gratuits et d'un sèche-cheveux.

Un petit-déjeuner à la carte, continental et végétarien est servi tous les matins.

Vous pourrez jouer au ping-pong sur place. La région est prisée des amateurs de randonnée et de vélo.

Le club de golf d'Espalais se trouve à 35 km. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 66 km. 







Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus","
1080 Côte de L'Île, 82130 Lafrançaise, France
"
Saintes Maries de la mer,Logis Hotel Restaurant Le Flamant Rose camargue,https://www.booking.com/hotel/fr/le-flamant-rose.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=d258691debd80004&srepoch=1690124220&all_sr_blocks=43208901_194964352_2_42_0&highlighted_blocks=43208901_194964352_2_42_0&matching_block_id=43208901_194964352_2_42_0&sr_pri_blocks=43208901_194964352_2_42_0__46450&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","Blotti dans un minuscule village de Camargue, à 20 minutes de route d'Arles, cet hôtel dispose d'un restaurant traditionnel et de chambres climatisées équipées d'une connexion Wi-Fi gratuite. Il se trouve à 20 km de la mer.

Toutes les chambres de l'Hôtel Le Flamant Rose Logis - Camargue comprennent une télévision à écran LCD, un téléphone et une salle de bains privative pourvue d'un sèche-cheveux et d'une douche.

Un petit-déjeuner continental est servi chaque matin dans la salle à manger de l'établissement. Vous pourrez également profiter d'un moment de détente sur la terrasse ombragée, dotée de tables et de chaises.

Vous pourrez visiter le sanctuaire des oiseaux situé à 10 km ou faire une promenade à cheval à 4 km de l'établissement. L'aéroport de Nîmes se trouve à 20 km et d'autres activités telles que la pêche et le canoë-kayak sont disponibles à proximité. 






Chaîne hôtelière/marque:

Logis Hôtels


En voir plus","
184 CHEMIN DE L'ANCIENNE ECOLE, 13123 Albaron, France
"
Aigues Mortes,Mas des jours heureux aigues mortes,https://www.booking.com/hotel/fr/mas-des-jours-heureux-aigues-mortes-saint-laurent-d-39-aigouze.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=11f7691d57c4013e&srepoch=1690124222&all_sr_blocks=972342701_369642957_4_0_0&highlighted_blocks=972342701_369642957_4_0_0&matching_block_id=972342701_369642957_4_0_0&sr_pri_blocks=972342701_369642957_4_0_0__253500&from=searchresults#hotelTmpl,,"Situé à Aigues-Mortes, à 28 km des arènes de Montpellier et du parc des expositions de Montpellier, le Mas des jours heureux aigues mortes propose une connexion Wi-Fi gratuite, une terrasse et la climatisation. Cette maison de vacances dispose d'une piscine privée, d'un jardin et d'un parking privé gratuit.

Située au rez-de-chaussée, cette maison de vacances comprend 3 chambres, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un réfrigérateur, un four, un lave-linge, un lave-vaisselle et des plaques de cuisson. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 33 km du Zénith Sud de Montpellier et du centre commercial Odysseum. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 34 km. 







Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.


En voir plus","
Les Courèges, 30220 Aigues-Mortes, France
"
Dijon,La Quietat,https://www.booking.com/hotel/fr/la-quietat.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=7321691e55700251&srepoch=1690124223&all_sr_blocks=45837902_265532757_0_2_0&highlighted_blocks=45837902_265532757_0_2_0&matching_block_id=45837902_265532757_0_2_0&sr_pri_blocks=45837902_265532757_0_2_0__36150&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Quietat ! Connectez-vous pour économiser.
 L'établissement La Quietat est situé à 6 km du centre de Toulouse et à 3 km de la Cité de l'Espace. Situé dans un jardin, l'hôtel dispose d'une terrasse et de chambres climatisées avec une connexion Wi-Fi gratuite.

Les chambres de La Quietat offrent une vue sur la campagne et sont pourvues d'une télévision par câble et satellite à écran plat. Chaque chambre moderne possède un bureau et une salle de bains privative avec une baignoire ou une douche.

Vous pourrez déguster une cuisine traditionnelle dans le restaurant de La Quietat. Un petit-déjeuner continental est servi chaque matin dans la salle prévue à cet effet dotée d'une cheminée et s'ouvrant sur une terrasse.

Un parking privé est disponible gratuitement. La sortie 18 de l'autoroute A61 se trouve à seulement 1 km. L'établissement se situe à 8 km de la gare de Toulouse-Matabiau et à 22 km de l'aéroport Toulouse-Blagnac. 






L'établissement La Quietat accueille des clients Booking.com depuis le 20 déc. 2012.



En voir plus","
203 route de Revel, 31400 Toulouse, France
"
Dijon,Hotel Ours Blanc - Centre,https://www.booking.com/hotel/fr/ours-blanc-centre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=7321691e55700251&srepoch=1690124223&all_sr_blocks=4963707_363349820_2_34_0&highlighted_blocks=4963707_363349820_2_34_0&matching_block_id=4963707_363349820_2_34_0&sr_pri_blocks=4963707_363349820_2_34_0__33298&from=searchresults#hotelTmpl,"7,0","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Ours Blanc - Centre ! Connectez-vous pour économiser.
 L'Hotel Ours Blanc - Centre vous accueille sur la place Victor Hugo, dans le centre de Toulouse. Il est situé à 200 mètres de la station de métro Jeanne d'Arc et à 4 km du stade de Toulouse. Une connexion Wi-Fi est disponible gratuitement dans les parties communes.

Insonorisée et climatisée, chaque chambre de l'Hotel Ours Blanc - Centre dispose d'une télévision et d'une connexion Wi-Fi haut débit.

L'hôtel sert un petit-déjeuner buffet. De nombreux restaurants sont installés à proximité de l'établissement.

Vous séjournerez par ailleurs à quelques minutes de marche de plusieurs théâtres ainsi que de cinémas Gaumont et UGC. Dans les alentours de l'Hotel Ours Blanc - Centre, vous pourrez en outre découvrir le canal du Midi, la place du Capitole et le marché Victor Hugo. 







L'établissement Hotel Ours Blanc - Centre accueille des clients Booking.com depuis le 15 janv. 2010.



En voir plus","
2, rue Porte Sardane, 31000 Toulouse, France
"
Dijon,Zenitude Hôtel-Résidences Le Parc de l'Escale,https://www.booking.com/hotel/fr/aparthotel-adagio-toulouse-aeroport.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=7321691e55700251&srepoch=1690124223&all_sr_blocks=2814003_195859587_0_34_0&highlighted_blocks=2814003_195859587_0_34_0&matching_block_id=2814003_195859587_0_34_0&sr_pri_blocks=2814003_195859587_0_34_0__44180&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Zenitude Hôtel-Résidences Le Parc de l'Escale ! Connectez-vous pour économiser.
 Situé dans un grand parc avec un parcours de golf, le Zenitude Hôtel-Résidences Le Parc de l’Escale se trouve à seulement 7,5 km de l’aéroport de Toulouse-Blagnac. Cet établissement propose des studios, des appartements, une piscine extérieure et une salle de sport.

Les studios et les appartements comprennent la climatisation, une kitchenette entièrement équipée et une connexion Internet par câble gratuite.

Le Zenitude Hôtel-Résidences Le Parc de l’Escale sert un petit-déjeuner buffet tous les matins. Il comporte également un bar où vous pourrez vous détendre autour d’une boisson chaude ou froide.

Vous rejoindrez le centre-ville de Toulouse en 15 minutes en voiture et le Zénith à 4 km. Le parking privé sur place est gratuit.

Pour le déjeuner, les formules sont composées d'un plat chaud, d'une boisson et d'un dessert, et vous pourrez le déguster sur place ou à emporter. Vous pourrez choisir parmi une large sélection de plats et vous détendre autour d'un délicieux repas. 





L'établissement Zenitude Hôtel-Résidences Le Parc de l'Escale accueille des clients Booking.com depuis le 10 août 2009.



En voir plus","
8 Rue de Caulet, 31300 Toulouse, France
"
Dijon,Cocon sous les toits - Métro Jeanne d'Arc - Gare,https://www.booking.com/hotel/fr/cocon-sous-les-toits-metro-jeanne-d-arc-gare.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=7321691e55700251&srepoch=1690124223&all_sr_blocks=1046253401_376934776_2_0_0&highlighted_blocks=1046253401_376934776_2_0_0&matching_block_id=1046253401_376934776_2_0_0&sr_pri_blocks=1046253401_376934776_2_0_0__27386&from=searchresults#hotelTmpl,,"Situé dans le centre de Toulouse, à 5,6 km du stade et à 6,5 km du Zénith, le Cocon sous les toits - Métro Jeanne d'Arc - Gare propose une connexion Wi-Fi gratuite. Cet appartement se trouve à 6,5 km de l'amphithéâtre Purpan-Ancely et à 12 km du centre de conventions Diagora.

Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à proximité des stations de métro Toulouse-Matabiau, Jeanne d'Arc et Jean-Jaures. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 7 km. 






L'établissement Cocon sous les toits - Métro Jeanne d'Arc - Gare accueille des clients Booking.com depuis le 17 juil. 2023.



En voir plus","
Appartement 7 46 Rue Raymond IV, 31000 Toulouse, France
"
Dijon,Hôtel des Etats-Unis,https://www.booking.com/hotel/fr/des-etats-unis-toulouse.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=7321691e55700251&srepoch=1690124223&all_sr_blocks=18177907_88532560_2_2_0&highlighted_blocks=18177907_88532560_2_2_0&matching_block_id=18177907_88532560_2_2_0&sr_pri_blocks=18177907_88532560_2_2_0__29970&from=searchresults#hotelTmpl,"7,3","L'hôtel Des États-Unis est situé au nord du centre de Toulouse, à quelques minutes en voiture de l'autoroute A62 et à 200 mètres de la rocade de Toulouse. Une connexion Wi-Fi est mise gratuitement à votre disposition.

Ses chambres sont toutes climatisées et dotées d'une salle de bains privative, ainsi que d'une télévision par satellite à écran plat. Elles sont également desservies par un ascenseur.

L'hôtel propose un petit-déjeuner buffet quotidien et son restaurant sert une cuisine française traditionnelle le midi, du lundi au vendredi. L'établissement abrite aussi un bar où vous pourrez prendre l'apéritif.

Outre sa réception ouverte 24h/24, l'hôtel Des États-Unis vous propose un parking privé gratuit sur place. L'aéroport Toulouse-Blagnac est à 5,5 km. 






En voir plus","
230 Avenue des Etats-Unis, 31200 Toulouse, France
"
Dijon,Lagrange Aparthotel Toulouse Saint-Michel,https://www.booking.com/hotel/fr/privila-ge-appart-guillaumet.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=7321691e55700251&srepoch=1690124223&all_sr_blocks=39395802_195936454_0_2_0&highlighted_blocks=39395802_195936454_0_2_0&matching_block_id=39395802_195936454_0_2_0&sr_pri_blocks=39395802_195936454_0_2_0__38450&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Lagrange Aparthotel Toulouse Saint-Michel ! Connectez-vous pour économiser.
 Le Lagrange Aparthotel Toulouse Saint-Michel est situé à seulement 160 mètres de la station de métro Saint-Michel, à 10 minutes à pied du musée d'histoire naturelle et à 1,5 km du stade de Toulouse. Il possède une salle de sport ainsi que des terrains de badminton et de pétanque.

Les appartements et les studios disposent de la climatisation, d'une télévision à écran LCD et d'une salle de bains privative.

Vous pourrez lire le journal tout en dégustant votre petit-déjeuner sur la terrasse commune. Par ailleurs, vous aurez la possibilité de préparer vos repas dans la kitchenette de votre hébergement, équipée de plaques de cuisson et d'un micro-ondes.

La connexion Wi-Fi est gratuite dans tout l'établissement, tandis que le parking privé est accessible moyennant des frais supplémentaires. Vous rejoindrez le Pont-Neuf et le musée Georges Labit en 20 minutes de marche. Enfin, l'établissement se trouve à 35 minutes en tramway de l'aéroport de Toulouse-Blagnac. 






L'établissement Lagrange Aparthotel Toulouse Saint-Michel accueille des clients Booking.com depuis le 10 mai 2012.





En voir plus","
36 Grande Rue Saint Michel, 31400 Toulouse, France
"
Dijon,Chambre privée avec lit double,https://www.booking.com/hotel/fr/chambre-dans-colocation-toulouse.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=7321691e55700251&srepoch=1690124223&all_sr_blocks=819660002_350207240_2_0_0&highlighted_blocks=819660002_350207240_2_0_0&matching_block_id=819660002_350207240_2_0_0&sr_pri_blocks=819660002_350207240_2_0_0__26406&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","Offrant une vue sur la ville, la Chambre privée avec lit double est située à Toulouse, à 3,7 km du stade et à 5,8 km du Zénith. Elle propose un salon commun et une connexion Wi-Fi gratuite.

Vous séjournerez à 7,4 km de l'amphithéâtre Purpan-Ancely et à 11 km du centre de conventions Diagora. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 8 km. 





L'établissement Chambre privée avec lit double accueille des clients Booking.com depuis le 16 mars 2022.



En voir plus","
275 Route de Seysses, 31100 Toulouse, France
"
Dijon,Residhome Toulouse Ponts Jumeaux,https://www.booking.com/hotel/fr/residhome-toulouse-ponts-jumeaux.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=7321691e55700251&srepoch=1690124223&all_sr_blocks=587772902_277303640_2_2_0&highlighted_blocks=587772902_277303640_2_2_0&matching_block_id=587772902_277303640_2_2_0&sr_pri_blocks=587772902_277303640_2_2_0__45150&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0","Le Residhome Toulouse Ponts Jumeaux se trouve à Toulouse, dans le quartier des Minimes-Barrière de Paris, à 3,6 km du Zénith et à 3,7 km du parc des expositions Toulouse Expo. Vous profiterez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux et d'un parking privé sur place (sous réserve de disponibilité).

Un petit-déjeuner bio complet composé de jus de fruits frais, de fruits de saison, de pains, de viennoiseries, de muesli, de céréales, de fromage et de jambon est servi tous les matins. Un petit-déjeuner adapté aux personnes allergiques ou intolérantes à certains aliments peut également être préparé. L’établissement travaille avec des fournisseurs respectueux de l’environnement.

Vous séjournerez à 5 km de l'amphithéâtre Purpan-Ancely et à 6 km du Stadium de Toulouse. L’aéroport de Toulouse-Blagnac est le plus proche, à 8 km. 




Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,2 pour un séjour à deux.




L'établissement Residhome Toulouse Ponts Jumeaux accueille des clients Booking.com depuis le 9 déc. 2019.





En voir plus","
105 Boulevard de l'Embouchure, 31200 Toulouse, France
"
Dijon,Les Perles du Midi - Cocons calmes et unique en hyper-centre,https://www.booking.com/hotel/fr/ecluse-cocon-calme-et-unique-en-hyper-centre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=7321691e55700251&srepoch=1690124223&all_sr_blocks=757773701_332763626_2_0_0&highlighted_blocks=757773701_332763626_2_0_0&matching_block_id=757773701_332763626_2_0_0&sr_pri_blocks=757773701_332763626_2_0_0__38216&from=searchresults#hotelTmpl,"8,0","Doté d'une terrasse et d'une connexion Wi-Fi gratuite, l'établissement Les Perles du Midi - Cocons calmes et unique en hyper-centre est situé dans le centre de Toulouse, à proximité de la station de métro Compans Caffarelli, du jardin japonais Pierre Baudis et de la station de métro Saint-Cyprien République.

Tous les logements comprennent un coin salon, une télévision à écran plat, un lave-linge ainsi qu'une cuisine entièrement équipée avec un réfrigérateur. Leur salle de bains privative est pourvue d'une douche et d'articles de toilette gratuits. Un micro-ondes, des plaques de cuisson, une machine à café et une bouilloire sont également fournis.

Vous séjournerez à proximité du Pont Neuf, de la station de métro Capitole et de la place du Capitole. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 6 km. et unique en hyper-centre. 




Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,5 pour un séjour à deux.




L'établissement Les Perles du Midi - Cocons calmes et unique en hyper-centre accueille des clients Booking.com depuis le 22 juil. 2021.



En voir plus","
10 Rue des Amidonniers, 31000 Toulouse, France
"
